severity,classification,module,pattern,file,line,code
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,652,query_abiertas = QUERY_SOFTRESTAURANT_VENTAS_ABIERTAS.format(
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,670,query_cerradas = QUERY_SOFTRESTAURANT_CERRADAS_HOY.format(
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,693,# PROTECCIÓN ANTI-$0 PARA SOFTRESTAURANT
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,716,"""sistema"": ""SoftRestaurant"","
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,753,"sistema_origen=SistemaOrigen.SOFTRESTAURANT,"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,776,"""sistema"": ""SoftRestaurant"","
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,812,"""sistema"": ""SoftRestaurant"","
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,833,# SINCRONIZAR MPRO VIA API LOCAL
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,836,for unidad in unidades_mpro:
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,842,"logger.info(f""[SYNC_ABIERTAS_V2] Procesando {nombre} (MPRO API Local)..."")"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,874,"f""[SYNC_ABIERTAS_V2] MPRO {unidad_id}: FechaOp={fecha_operacion_str}, """
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,882,# ORIGEN: Usa Venta_Encabezado (estructura estándar MPRO)
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,888,query_template_abiertas = QUERY_MPRO_VENTAS_ABIERTAS_QRO
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,889,query_template_cerradas = QUERY_MPRO_CERRADAS_HOY_QRO
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,892,# ORIGEN y otras unidades MPRO usan Venta_Encabezado estándar
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,893,query_template_abiertas = QUERY_MPRO_VENTAS_ABIERTAS_ORIGEN
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,894,query_template_cerradas = QUERY_MPRO_CERRADAS_HOY_ORIGEN
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,926,# FIX P0 2026-05-15: PROTECCIÓN ANTI-$0 PARA TODAS LAS UNIDADES MPRO
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,1054,"f""[SYNC_ABIERTAS_V2] ⛔ GUARD RAIL BLOQUEÓ ESCRITURA MPRO: """
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,1069,"sistema_origen=SistemaOrigen.MPRO,"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,1092,"""sistema"": ""MPRO"","
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_abiertas_v2_job.py,1129,"""sistema"": ""MPRO"","
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_endpoints_job.py,15,- Este job consulta servidores remotos (SoftRestaurant/MPRO)
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,pymssql.connect,/app/backend/core/scheduler/jobs/sync_comercial_endpoints_job.py,76,self._conn = pymssql.connect(
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,7,Este job sincroniza KPIs de ventas comerciales desde SoftRestaurant y MPRO
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,direct host ddns,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,18,"- SoftRestaurant: 130MID (130° MÉRIDA), CIENFUEGOS, ESTELAR (LA ESTELAR)"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,18,"- SoftRestaurant: 130MID (130° MÉRIDA), CIENFUEGOS, ESTELAR (LA ESTELAR)"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,19,"- MPRO: 130QRO (130° QUERETARO, sucursal 0021), ORIGEN (sucursal 0023)"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,direct host ddns,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,30,"- CÓDIGOS OFICIALES: 130MID, 130QRO, CIENFUEGOS, ESTELAR, ORIGEN"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,direct host ddns,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,57,# - 130MID (130° MÉRIDA)
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,68,REEMPLAZA los arrays hardcodeados UNIDADES_SOFTRESTAURANT y UNIDADES_MPRO.
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,71,"(unidades_softrestaurant, unidades_mpro) con códigos canónicos"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,77,unidades_mpro = []
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,79,# Obtener unidades SoftRestaurant
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,80,for u in get_unidades_by_sistema('SoftRestaurant'):
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,86,"""sistema"": ""SoftRestaurant"""
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,89,# Obtener unidades MPRO
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,90,for u in get_unidades_by_sistema('MPRO'):
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,91,unidades_mpro.append({
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,96,"""sistema"": ""MPRO"""
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,99,"logger.info(f""[SYNC_V2] FASE P0: Cargadas {len(unidades_sr)} unidades SoftRestaurant, {len(unidades_mpro)} unidades MPRO desde EDARSAHUB"")"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,101,"return unidades_sr, unidades_mpro"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,direct host ddns,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,119,"""unidad_negocio_id"": ""130MID"",  # Código canónico oficial"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,123,"""sistema"": ""SoftRestaurant"""
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,130,"""sistema"": ""SoftRestaurant"""
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,137,"""sistema"": ""SoftRestaurant"""
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,141,unidades_mpro = [
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,147,"""sistema"": ""MPRO"""
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,154,"""sistema"": ""MPRO"""
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,158,"return unidades_sr, unidades_mpro"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,176,"sync_softrestaurant_ventas_cerradas,"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,177,"sync_mpro_ventas_cerradas,"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,217,"unidades_sr, unidades_mpro = _get_unidades_from_edarsahub()"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,219,"logger.info(f""[SYNC_COMERCIAL_V2] FASE P0: Procesando {len(unidades_sr)} SoftRestaurant + {len(unidades_mpro)} MPRO con códigos canónicos"")"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,222,# SINCRONIZAR SOFTRESTAURANT
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,231,"logger.info(f""[SYNC_COMERCIAL_V2] Sincronizando {nombre} (SoftRestaurant)..."")"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,240,"sistema_origen=SistemaOrigen.SOFTRESTAURANT,"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,245,resultado = sync_softrestaurant_ventas_cerradas(
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,255,"""sistema"": ""SoftRestaurant"","
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,294,"""sistema"": ""SoftRestaurant"","
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,300,# SINCRONIZAR MPRO
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,303,for unidad in unidades_mpro:
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,310,"logger.info(f""[SYNC_COMERCIAL_V2] Sincronizando {nombre} (MPRO sucursal={sucursal_id})..."")"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,319,"sistema_origen=SistemaOrigen.MPRO,"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,324,resultado = sync_mpro_ventas_cerradas(
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,335,"""sistema"": ""MPRO"","
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_comercial_v2_job.py,375,"""sistema"": ""MPRO"","
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_nightly_comercial_job.py,244,"get_kpis_softrestaurant,"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_nightly_comercial_job.py,245,get_kpis_mpro_por_sucursal
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_nightly_comercial_job.py,259,"if system_type == ""SoftRestaurant"":"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_nightly_comercial_job.py,260,kpis = get_kpis_softrestaurant(
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_nightly_comercial_job.py,278,"elif system_type == ""MPRO"":"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_nightly_comercial_job.py,279,kpis_list = get_kpis_mpro_por_sucursal(
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_short_comercial_job.py,195,"get_kpis_softrestaurant,"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_short_comercial_job.py,196,get_kpis_mpro_por_sucursal
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_short_comercial_job.py,204,"if system_type == ""SoftRestaurant"":"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_short_comercial_job.py,205,kpis = get_kpis_softrestaurant(
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_short_comercial_job.py,223,"elif system_type == ""MPRO"":"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/core/scheduler/jobs/sync_short_comercial_job.py,224,kpis_list = get_kpis_mpro_por_sucursal(
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,4652,"""source_message"": f""Datos históricos de EDARSAHUB. Última sincronización: {stale_snapshot_mpro['fecha_snapshot']}. Datos pueden estar desactualizados."","
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial/routes.py,4662,"""mensaje"": f""Datos históricos. Última sincronización: {stale_snapshot_mpro['fecha_snapshot']}"""
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,execute_sql_query,/app/backend/modules/comercial/services/impuestos_service.py,225,"sync_result = execute_sql_query(*conn, sync_query)"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,6,"Extrae datos de SoftRestaurant y MPRO, los transforma y guarda en tablas v2."
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,15,- SoftRestaurant: cheques + turnos + tempcheques
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,16,- MPRO: Venta_Encabezado + Comanda
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,40,"map_softrestaurant_ventas_cerradas,"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,41,"map_softrestaurant_ventas_abiertas,"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,42,"map_mpro_ventas_cerradas,"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,43,map_mpro_ventas_abiertas
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,48,"get_sucursales_mpro,"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,execute_sql_query,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,94,result = execute_sql_query(
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,143,Ejecuta una query en un servidor de origen (SoftRestaurant/MPRO).
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,execute_sql_query,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,163,result = execute_sql_query(
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,execute_sql_query,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,184,"test_result = execute_sql_query(host, port, database, username, password, test_query)"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,205,# -------------------- SOFTRESTAURANT --------------------
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,207,"QUERY_SOFTRESTAURANT_VENTAS_CERRADAS = """""""
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,223,"QUERY_SOFTRESTAURANT_VENTAS_ABIERTAS = """""""
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,235,# -------------------- MPRO --------------------
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,237,"QUERY_MPRO_VENTAS_CERRADAS = """""""
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,251,"QUERY_MPRO_VENTAS_ABIERTAS = """""""
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,268,def sync_softrestaurant_ventas_cerradas(
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,275,Sincroniza ventas cerradas de SoftRestaurant hacia EDARSAHUB v2.
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,292,query = QUERY_SOFTRESTAURANT_VENTAS_CERRADAS.format(
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,324,"kpi = map_softrestaurant_ventas_cerradas(row, config, run_id)"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,369,"logger.error(f""Error en sync SoftRestaurant: {e}"")"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,373,def sync_mpro_ventas_cerradas(
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,381,Sincroniza ventas cerradas de MPRO hacia EDARSAHUB v2.
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,382,MPRO tiene múltiples sucursales por servidor.
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,399,query = QUERY_MPRO_VENTAS_CERRADAS.format(
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,432,"sistema_origen=SistemaOrigen.MPRO,"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,444,"kpi = map_mpro_ventas_cerradas(row, config_with_sucursal, run_id)"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,455,"logger.error(f""Error procesando fila MPRO: {e}"")"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,490,"logger.error(f""Error en sync MPRO: {e}"")"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,505,Detecta automáticamente si es SoftRestaurant o MPRO.
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,509,if unidad_config.sistema_origen == SistemaOrigen.SOFTRESTAURANT:
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,510,return sync_softrestaurant_ventas_cerradas(
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,513,elif unidad_config.sistema_origen == SistemaOrigen.MPRO:
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,514,return sync_mpro_ventas_cerradas(
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,544,if config.sistema_origen == SistemaOrigen.MPRO:
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,545,# MPRO tiene múltiples sucursales
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,546,sucursales = get_sucursales_mpro(config.server_id)
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,554,"sistema_origen=SistemaOrigen.MPRO,"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,570,def test_sync_una_unidad_softrestaurant(
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,574,PRUEBA CONTROLADA: Sincroniza 1 día de 1 unidad SoftRestaurant.
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,577,Unidad de prueba: LA ESTELAR (SoftRestaurant)
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,591,"sistema_origen=SistemaOrigen.SOFTRESTAURANT,"
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,598,def test_sync_una_unidad_mpro(
BAJA,PERMITIDO_SYNC_BACKFILL_DIAGNOSTICO,Comercial,remote POS names,/app/backend/modules/comercial_v2/sync_comercial_edarsahub.py,602,PRUEBA CONTROLADA: Sincroniza 1 día de 1 unidad MPRO.
